season,#,pick,name,pos,team,overall,std,high,low,n,gsis_id
2010,1,1.01,Chris Johnson,RB,TEN,1.4,0.7,1.01,1.06,461,00-0026164
2010,2,1.02,Adrian Peterson,RB,MIN,2.1,0.7,1.01,1.04,286,00-0025394
2010,3,1.03,Ray Rice,RB,BAL,3,0.7,1.01,1.05,157,00-0026195
2010,4,1.04,Maurice Jones-Drew,RB,JAX,4.4,1.2,1.01,1.08,355,00-0024275
2010,5,1.06,Andre Johnson,WR,HOU,5.6,1.4,1.01,1.09,315,00-0022044
2010,6,1.06,Frank Gore,RB,SF,6,1.4,1.01,1.11,453,00-0023500
2010,7,1.07,Aaron Rodgers,QB,GB,6.8,2.3,1.01,2.03,327,00-0023459
2010,8,1.08,Michael Turner,RB,ATL,8.1,2.1,1.03,2.04,508,00-0022821
2010,9,1.09,Randy Moss,WR,TEN,8.8,1.8,1.03,2.03,341,00-0011754
2010,10,1.12,Steven Jackson,RB,LAR,11.8,2.8,1.04,2.11,352,00-0022736
2010,11,1.12,Reggie Wayne,WR,IND,11.9,2.7,1.05,2.09,212,00-0020498
2010,12,1.12,Drew Brees,QB,NO,12.1,3.7,1.01,2.12,505,00-0020531
2010,13,2.01,Calvin Johnson,WR,DET,12.6,2.7,1.01,2.09,260,00-0025389
2010,14,2.03,Ryan Mathews,RB,LAC,14.8,3.7,1.01,3.02,483,00-0027864
2010,15,2.03,Miles Austin,WR,DAL,15.1,2.8,1.05,2.11,252,00-0023921
2010,16,2.05,Roddy White,WR,ATL,16.6,3.1,1.09,3.04,300,00-0023462
2010,17,2.06,Peyton Manning,QB,IND,17.7,4.3,1.01,3.03,463,00-0010346
2010,18,2.06,Rashard Mendenhall,RB,PIT,18.2,4,1.07,3.07,428,00-0026163
2010,19,2.07,Brandon Marshall,WR,MIA,18.9,3.4,1.09,3.05,255,00-0024334
2010,20,2.07,Larry Fitzgerald,WR,ARI,19.2,3.4,2.01,3.05,311,00-0022921
2010,21,2.08,DeAngelo Williams,RB,CAR,20.4,4.8,1.08,3.11,434,00-0024242
2010,22,2.1,Greg Jennings,WR,GB,21.5,3.4,1.1,3.07,406,00-0024267
2010,23,2.12,DeSean Jackson,WR,PHI,24.2,4,1.06,3.09,284,00-0026189
2010,24,3.01,Shonn Greene,RB,NYJ,25,5.6,1.01,3.12,384,00-0026899
2010,25,3.01,Tom Brady,QB,NE,25.2,5.5,1.01,4.05,476,00-0019596
2010,26,3.02,Marques Colston,WR,NO,25.7,4,2.01,3.12,317,00-0024466
2010,27,3.03,Jamaal Charles,RB,KC,27.3,5.7,1.11,4.05,298,00-0026213
2010,28,3.04,Wes Welker,WR,NE,28.2,4.4,1.12,4.04,159,00-0022427
2010,29,3.04,Ryan Grant,RB,GB,28.5,5.3,1.1,4.05,441,00-0022984
2010,30,3.07,Anquan Boldin,WR,BAL,31.1,4.4,2.07,4.09,339,00-0022084
2010,31,3.08,Cedric Benson,RB,CIN,31.7,5.4,2.01,4.09,354,00-0023439
2010,32,3.08,Matt Schaub,QB,HOU,31.9,6.1,2.04,4.11,357,00-0022787
2010,33,3.08,Pierre Thomas,RB,NO,32.4,4.5,2.01,4.11,276,00-0024813
2010,34,3.1,Steve Smith,WR,NYG,34.2,6.1,2.09,5.04,231,00-0020337
2010,35,3.11,Tony Romo,QB,DAL,35,5.8,2.07,5.03,263,00-0021678
2010,36,3.12,Arian Foster,RB,HOU,36.3,7.4,1.01,5.09,566,00-0026796
2010,37,4.01,Steve Smith,WR,CAR,36.6,5.8,2.11,5.07,389,00-0020337
2010,38,4.01,LeSean McCoy,RB,PHI,37.5,5.4,2.06,5.02,286,00-0027029
2010,39,4.02,Jahvid Best,RB,DET,38.5,6.3,2.05,5.08,409,00-0027880
2010,40,4.04,Dallas Clark,TE,IND,40,6.3,2.01,5.11,221,00-0022165
2010,41,4.06,Antonio Gates,TE,LAC,42,5.1,2.05,5.05,270,00-0021547
2010,42,4.06,Philip Rivers,QB,LAC,42,7,2.07,5.12,326,00-0022942
2010,43,4.07,Michael Crabtree,WR,SF,42.7,5.8,3.01,6.01,319,00-0026986
2010,44,4.07,Jermichael Finley,TE,GB,42.8,5.7,2.11,5.1,335,00-0026231
2010,45,4.08,Matt Forte,RB,CHI,44.3,6.7,2.11,6.04,332,00-0026184
2010,46,4.09,Chad Johnson,WR,CIN,45.2,6.7,2.12,6.02,330,00-0020397
2010,47,4.11,Dwayne Bowe,WR,KC,47.4,7,3.01,6.06,355,00-0025410
2010,48,4.12,Joseph Addai,RB,IND,47.6,7.8,2.07,6.05,352,00-0024245
2010,49,4.12,Beanie Wells,RB,ARI,48.2,8.3,3.04,6.08,219,00-0027007
2010,50,5.03,Jonathan Stewart,RB,CAR,50.7,8.2,2.08,7.06,288,00-0026153
2010,51,5.04,Vernon Davis,TE,SF,52,5.7,3.12,6.08,270,00-0024221
2010,52,5.04,Knowshon Moreno,RB,DEN,52.4,7.9,3.08,6.1,229,00-0026988
2010,53,5.05,Hakeem Nicks,WR,NYG,53.1,7.4,3.07,6.11,364,00-0027005
2010,54,5.06,Ronnie Brown,RB,MIA,53.9,7.9,3.05,6.12,309,00-0023437
2010,55,5.08,Jason Witten,TE,DAL,55.8,6.7,3.05,7.04,201,00-0022127
2010,56,5.08,Mike Sims-Walker,WR,JAX,56.3,7.8,3.12,7.06,316,00-0025466
2010,57,5.08,Pierre Garcon,WR,IND,56.3,8.3,3.02,7.05,380,00-0026345
2010,58,5.1,C.J. Spiller,RB,None,57.7,8.8,2.12,7.05,344,00-0027861
2010,59,5.1,Hines Ward,WR,PIT,58.1,7.1,4.01,7.03,223,00-0017162
2010,60,5.12,Malcom Floyd,WR,LAC,59.8,8.4,2.12,7.09,461,00-0022414
2010,61,6.01,Joe Flacco,QB,BAL,60.8,10.2,2.12,8.09,297,00-0026158
2010,62,6.02,Brent Celek,TE,PHI,61.7,7,4.11,7.07,141,00-0025549
2010,63,6.05,Kevin Kolb,QB,PHI,64.8,10.9,4.04,9.01,131,00-0025423
2010,64,6.05,Tony Gonzalez,TE,ATL,64.9,7.5,4.05,8.02,193,00-0006101
2010,65,6.05,Felix Jones,RB,DAL,65.2,9.2,4.01,8.06,128,00-0026162
2010,66,6.05,Ahmad Bradshaw,RB,NYG,65.4,8.8,3.11,8.08,545,00-0025637
2010,67,6.07,Donald Driver,WR,GB,67.3,9.2,3.01,8.07,352,00-0004541
2010,68,6.07,Reggie Bush,RB,NO,67.4,11.9,1.05,8.07,159,00-0024217
2010,69,6.08,Terrell Owens,WR,CIN,67.6,9.8,2.02,8.12,431,00-0012478
2010,70,6.08,Justin Forsett,RB,SEA,67.9,8.7,4.02,8.08,192,00-0026373
2010,71,6.12,Santana Moss,WR,WAS,72.2,9.3,4.02,8.1,284,00-0020494
2010,72,6.12,Mike Wallace,WR,PIT,72.3,8.9,4.09,9.05,478,00-0026901
2010,73,7.02,Jeremy Maclin,WR,PHI,73.7,8.3,5.01,9.02,293,00-0026995
2010,74,7.03,Marion Barber,RB,DAL,75.1,9.2,4.03,9.05,274,00-0023544
2010,75,7.03,Johnny Knox,WR,CHI,75.1,8.5,4.12,8.12,295,00-0026913
2010,76,7.04,Jerome Harrison,RB,PHI,75.9,10.1,3.1,9.03,464,00-0024359
2010,77,7.05,Owen Daniels,TE,HOU,77.3,9.6,5.09,10.08,154,00-0024313
2010,78,7.06,Jay Cutler,QB,CHI,78.4,12.7,4.05,9.11,155,00-0024226
2010,79,7.07,Ricky Williams,RB,MIA,78.5,8.2,4.03,9.05,212,00-0017915
2010,80,7.08,Dez Bryant,WR,DAL,80.1,10.5,2.12,9.07,315,00-0027902
2010,81,7.09,T.J. Houshmandzadeh,WR,BAL,81.1,10.1,5.05,9.06,96,00-0020438
2010,82,7.11,Brett Favre,QB,MIN,82.6,16.6,2.03,10.08,197,00-0005106
2010,83,7.12,Brandon Jacobs,RB,NYG,84.2,8.8,5.12,9.11,159,00-0023545
2010,84,7.12,Michael Bush,RB,LV,84.5,9.2,5.05,9.09,130,00-0025487
2010,85,8.02,Carnell Williams,RB,TB,86.2,8.5,6.01,9.08,305,-
2010,87,8.03,Clinton Portis,RB,WAS,87.2,10.1,4.01,10.12,331,00-0021179
2010,88,8.03,Vincent Jackson,WR,LAC,87.2,10.9,4.12,10.03,129,00-0023496
2010,89,8.05,Matt Ryan,QB,ATL,89.4,13.5,5.01,10.11,260,00-0026143
2010,90,8.06,Santonio Holmes,WR,NYJ,89.6,9.7,4.07,10.08,273,00-0024240
2010,91,8.06,Robert Meachem,WR,NO,89.9,10.5,5.01,10.12,333,00-0025414
2010,92,8.09,Jabar Gaffney,WR,DEN,93.2,10.3,6.02,10.07,283,00-0021163
2010,93,8.09,LaDainian Tomlinson,RB,NYJ,93.3,14.4,1.01,10.12,367,00-0020536
2010,94,8.1,Eli Manning,QB,NYG,93.8,15.9,1.01,11.04,310,00-0022803
2010,95,8.1,Thomas Jones,RB,KC,94,10.4,4.1,11.03,127,00-0019641
2010,96,8.12,Chris Cooley,TE,WAS,95.9,19.3,4.12,13.03,188,00-0022738
2010,97,9.01,Tim Hightower,RB,ARI,96.6,9.6,7.01,11.04,205,00-0026289
2010,98,9.01,Visanthe Shiancoe,TE,MIN,96.7,21,5.1,13.06,264,00-0022054
2010,99,9.01,Devin Aromashodu,WR,CHI,96.9,10.2,6.03,10.11,164,00-0024447
2010,100,9.02,Carson Palmer,QB,CIN,98.2,14.6,5.05,11.03,313,00-0021429
2010,102,9.03,Steve Breaston,WR,ARI,99.2,11.5,6.01,11.02,133,00-0025529
2010,103,9.04,Derrick Mason,WR,BAL,100.2,11.1,6.1,11.08,171,00-0010500
2010,104,9.04,Donald Brown,RB,IND,100.2,9.6,7.01,11.08,192,00-0027003
2010,105,9.06,Braylon Edwards,WR,NYJ,102.3,13.2,4.11,11.07,193,00-0023438
2010,106,9.07,Eddie Royal,WR,DEN,102.8,11.5,5.05,11.08,140,00-0026182
2010,107,9.09,Zach Miller,TE,LV,105.4,18.2,5.01,13.1,380,00-0025425
2010,109,10.01,Darren McFadden,RB,LV,108.9,14.8,2.08,14.07,235,00-0026144
2010,110,10.02,Darren Sproles,RB,LAC,110.1,20.4,4.01,13.06,112,00-0023564
2010,111,10.02,Donovan McNabb,QB,WAS,110.1,12.3,6.08,11.12,161,00-0011022
2010,113,10.03,Lee Evans,WR,None,110.8,13.6,6.09,12.1,288,00-0022910
2010,114,10.04,Ben Roethlisberger,QB,PIT,111.5,11.8,6.09,13.02,358,00-0022924
2010,115,10.05,Julian Edelman,WR,NE,113,12.2,6.04,11.1,72,00-0027150
2010,116,10.05,Bernard Berrian,WR,MIN,113.4,13.3,6.04,13.02,352,00-0022807
2010,117,10.06,Anthony Gonzalez,WR,IND,113.8,12.9,7.03,12.12,136,00-0025419
2010,118,10.06,Steve Slaton,RB,HOU,114.2,14.7,7.04,14.02,58,00-0026229
2010,119,10.07,Kellen Winslow,TE,TB,115.3,18.9,6.03,14.05,262,00-0022922
2010,120,10.08,Devin Hester,WR,CHI,116.1,11.3,7.07,12.06,93,00-0024272
2010,121,11.02,Laurence Maroney,RB,DEN,122,16.5,7.01,14.06,164,00-0024236
2010,122,11.02,Leon Washington,RB,SEA,122.3,14.4,8.01,15.02,190,00-0024332
2010,123,11.03,Kenny Britt,WR,TEN,122.7,14.8,5.07,13.1,132,00-0027006
2010,125,11.03,Mohamed Massaquoi,WR,CLE,123.4,13.6,7.08,13.1,185,00-0027026
2010,126,11.05,Jacoby Jones,WR,HOU,124.7,16,6.07,15.03,388,00-0025460
2010,127,11.05,Joshua Cribbs,WR,CLE,124.9,17,6.01,13.05,60,-
2010,128,11.05,Austin Collie,WR,IND,125.3,17.4,6.12,14.02,105,00-0027092
2010,129,11.06,Matthew Stafford,QB,DET,125.6,13,4.09,13.12,271,00-0026498
2010,131,11.08,Sidney Rice,WR,MIN,128,18.4,3.01,14.05,198,00-0025431
2010,132,11.08,Chester Taylor,RB,CHI,128.4,13.4,5.04,14.05,179,00-0021314
2010,133,11.09,Chad Henne,QB,MIA,128.5,11.1,7.07,13.07,167,00-0026197
2010,135,11.11,Alex Smith,QB,SF,130.5,14.6,8.02,14.01,117,00-0023436
2010,137,12.05,Willis McGahee,RB,BAL,136.6,14.5,8.09,14.11,196,00-0022178
2010,138,12.05,Golden Tate,WR,SEA,136.8,11.9,9.12,14.07,65,00-0027891
2010,140,12.05,Jerricho Cotchery,WR,NYJ,137.3,19,5.02,15.04,55,00-0022811
2010,142,12.07,John Carlson,TE,SEA,138.5,19.1,6.08,15.09,233,00-0026178
2010,143,12.07,Vince Young,QB,TEN,138.7,12.7,9.1,14.1,99,00-0024218
2010,144,12.08,Dexter McCluster,WR,KC,139.8,12.2,7.07,15.05,151,00-0027651
2010,145,12.1,Demaryius Thomas,WR,DEN,142.4,14.5,8.02,14.09,50,00-0027874
2010,147,12.12,Mark Sanchez,QB,NYJ,144.1,15.9,9.01,15.1,42,00-0026898
2010,148,13.01,Roy Williams,WR,DAL,144.5,16.5,6.02,15.1,75,00-0022909
2010,149,13.01,Dustin Keller,TE,NYJ,144.8,25.1,7.05,15.12,152,00-0026170
2010,150,13.01,Jeremy Shockey,TE,NO,144.9,31.5,4.12,15.12,123,00-0021148
2010,151,13.02,Nate Burleson,WR,DET,145.7,14.5,7.12,15.07,118,00-0021999
2010,152,13.02,Legedu Naanee,WR,LAC,145.9,14.1,9.02,15.12,178,00-0025559
2010,153,13.02,Louis Murphy,WR,LV,146.3,29.6,7.07,15.04,23,00-0027089
2010,154,13.03,Kevin Smith,RB,DET,146.9,16.8,8.06,15.12,87,00-0026204
2010,155,13.03,Larry Johnson,RB,WAS,147,16.5,9.03,15.12,161,00-0021976
2010,156,13.04,Kareem Huggins,RB,TB,147.6,29.7,1.06,15.12,62,00-0026819
2010,157,13.04,Matt Cassel,QB,KC,147.6,13.8,9.08,15.1,93,00-0023662
2010,159,13.04,Mike Williams,WR,SEA,148,17.5,9.03,15.12,135,00-0027702
2010,160,13.06,Rob Gronkowski,TE,NE,149.6,28.3,6.01,15.12,49,00-0027656
2010,161,13.06,Greg Olsen,TE,CHI,149.8,22.7,6.11,15.12,129,00-0025418
2010,162,13.06,Bernard Scott,RB,CIN,150.2,17.2,8.12,15.12,192,00-0026941
2010,164,13.07,Fred Taylor,RB,NE,151.2,20.1,8.01,15.12,154,00-0016098
2010,165,13.09,Jermaine Gresham,TE,CIN,153.1,21.9,7.12,15.12,171,00-0027873
2010,166,13.09,Toby Gerhart,RB,MIN,153.4,18.6,6.08,15.12,121,00-0027888
2010,167,13.1,Derek Anderson,QB,ARI,154.1,18.2,10.08,15.12,36,00-0023645
2010,168,13.1,Heath Miller,TE,PIT,154.3,18.9,8.09,15.12,156,00-0023465
2010,169,13.1,Mike Bell,RB,CLE,154.4,16.5,11.05,15.12,28,00-0024011
2010,170,13.11,Devin Thomas,WR,WAS,154.7,16.7,10.01,15.08,43,00-0026174
2010,171,13.11,Devery Henderson,WR,NO,154.8,20.2,9.01,15.12,42,00-0022929
2010,172,13.11,Laurent Robinson,WR,LAR,155.2,16.8,9.01,15.12,216,00-0025462
2010,173,13.11,Chris Chambers,WR,KC,155.4,17.4,10.02,15.11,29,00-0020446
2010,174,13.12,Sam Bradford,QB,LAR,156.4,19.1,4.11,15.12,65,00-0027854
2010,175,13.12,Marshawn Lynch,RB,SEA,156.4,19.4,9.1,15.12,50,00-0025399
2010,176,13.12,Greg Camarillo,WR,MIN,156.5,16.8,10.03,15.11,54,00-0023408
2010,177,14.01,Jason Campbell,QB,LV,157,12.2,11.08,15.1,36,00-0023460
2010,179,14.01,Tashard Choice,RB,DAL,157.3,14.7,11.06,15.11,92,00-0026262
2010,181,14.02,Mike Thomas,WR,JAX,157.9,17.8,10.1,15.08,35,00-0027076
2010,182,14.02,Davone Bess,WR,MIA,158,17.9,9.07,15.12,46,00-0026000
2010,183,14.02,Matt Moore,QB,CAR,158.5,14,11.07,15.1,19,00-0025708
2010,184,14.03,Correll Buckhalter,RB,DEN,158.7,19,9.09,15.12,30,00-0020270
2010,185,14.03,Early Doucet,WR,ARI,159,16.8,9.04,15.11,33,00-0026221
2010,186,14.03,David Garrard,QB,JAX,159.1,17,9.05,15.12,28,00-0021231
2010,187,14.03,Kevin Walter,WR,HOU,159.5,15.9,10.1,15.12,43,00-0021931
2010,188,14.04,James Jones,WR,GB,160.5,16.1,10.07,15.12,52,00-0025465
2010,189,14.05,Mario Manningham,WR,NYG,160.5,15.5,8.01,15.12,67,00-0026235
2010,190,14.05,Peyton Hillis,RB,CLE,160.9,13.5,11.08,15.11,40,00-0026367
2010,191,14.05,Kyle Orton,QB,DEN,160.9,17.5,6.03,15.12,67,00-0023541
2010,193,14.05,Patrick Crayton,WR,LAC,161.1,12.8,12.02,15.12,21,00-0022766
2010,194,14.05,Brian Westbrook,RB,SF,161.2,16.5,11.05,15.12,48,00-0021216
2010,196,14.07,Matt Hasselbeck,QB,SEA,163.3,13.5,11.06,15.12,31,00-0007091
2010,198,14.08,Lance Moore,WR,NO,163.5,18.1,9.01,15.12,26,00-0023310
2011,1,1.01,Adrian Peterson,RB,MIN,1.5,0.8,1.01,1.04,135,00-0025394
2011,2,1.02,Ray Rice,RB,BAL,2.3,1.1,1.01,1.06,67,00-0026195
2011,3,1.03,Arian Foster,RB,HOU,2.9,1.7,1.01,1.08,27,00-0026796
2011,4,1.04,Chris Johnson,RB,TEN,3.9,1.6,1.01,1.12,136,00-0026164
2011,5,1.05,Jamaal Charles,RB,KC,5.1,2.6,1.01,3.03,106,00-0026213
2011,6,1.05,Michael Vick,QB,PHI,5.5,2.5,1.01,2.06,73,-
2011,7,1.07,Andre Johnson,WR,HOU,7.1,2.2,1.01,2.01,89,00-0022044
2011,8,1.08,LeSean McCoy,RB,PHI,7.9,2.3,1.01,2.06,126,00-0027029
2011,9,1.09,Rashard Mendenhall,RB,PIT,8.9,2.2,1.04,2.02,106,00-0026163
2011,10,1.09,Aaron Rodgers,QB,GB,9.3,3.6,1.01,2.07,123,00-0023459
2011,11,1.11,Calvin Johnson,WR,DET,10.8,2.9,1.06,3.01,92,00-0025389
2011,12,2.01,Roddy White,WR,ATL,12.9,2.6,1.06,2.07,99,00-0023462
2011,13,2.01,Maurice Jones-Drew,RB,JAX,13.4,3.3,1.08,2.1,91,00-0024275
2011,14,2.02,Darren McFadden,RB,LV,13.8,3.2,1.05,2.08,113,00-0026144
2011,15,2.04,Larry Fitzgerald,WR,ARI,15.6,3.1,1.07,2.11,121,00-0022921
2011,16,2.04,Michael Turner,RB,ATL,15.7,3.7,1.03,2.12,87,00-0022821
2011,17,2.06,Vincent Jackson,WR,LAC,18,4.6,1.1,4.1,83,00-0023496
2011,18,2.07,Frank Gore,RB,SF,18.8,4,1.07,3.05,101,00-0023500
2011,19,2.07,Tom Brady,QB,NE,18.8,5.9,1.01,3.07,106,00-0019596
2011,20,2.08,Hakeem Nicks,WR,NYG,20.1,3.6,1.02,3.04,71,00-0027005
2011,21,2.1,Steven Jackson,RB,LAR,21.9,4.3,1.03,3.09,140,00-0022736
2011,22,2.1,Greg Jennings,WR,GB,22.1,3.3,2.02,3.08,75,00-0024267
2011,23,2.12,Matt Forte,RB,CHI,23.5,4.2,2.02,3.1,112,00-0026184
2011,24,2.12,Mike Wallace,WR,PIT,23.9,4.2,2.04,3.1,107,00-0026901
2011,25,3.01,Philip Rivers,QB,LAC,25.1,6.2,1.03,4.01,132,00-0022942
2011,26,3.02,Peyton Hillis,RB,CLE,25.6,5.4,2.02,5.03,89,00-0026367
2011,27,3.03,Drew Brees,QB,NO,27,7.1,1.02,4.07,114,00-0020531
2011,28,3.03,DeSean Jackson,WR,PHI,27.5,4.2,2.06,4.03,78,00-0026189
2011,29,3.05,LeGarrette Blount,RB,TB,28.7,5.1,1.09,4.03,113,00-0027325
2011,30,3.06,Felix Jones,RB,DAL,30,4.9,2.01,4.03,118,00-0026162
2011,31,3.07,Miles Austin,WR,DAL,30.5,4.5,1.09,4.06,122,00-0023921
2011,32,3.1,Reggie Wayne,WR,IND,33.8,6.1,1.12,4.1,44,00-0020498
2011,33,3.1,Shonn Greene,RB,NYJ,33.8,4.7,2.05,4.12,82,00-0026899
2011,34,3.1,Dwayne Bowe,WR,KC,34.3,5.5,2.1,4.11,91,00-0025410
2011,35,3.12,Ahmad Bradshaw,RB,NYG,35.6,4.8,2.11,4.1,102,00-0025637
2011,36,4.02,Antonio Gates,TE,LAC,37.8,7.5,1.01,5.1,69,00-0021547
2011,37,4.04,Dez Bryant,WR,DAL,39.5,6.1,3.01,6.12,88,00-0027902
2011,38,4.04,Jahvid Best,RB,DET,40.3,6.5,2.11,5.1,83,00-0027880
2011,39,4.05,Brandon Marshall,WR,MIA,40.7,5.5,2.12,5.02,111,00-0024334
2011,40,4.05,Tony Romo,QB,DAL,41.4,5.4,3.05,5.04,62,00-0021678
2011,41,4.06,Jermichael Finley,TE,GB,41.7,7.5,2.09,5.11,52,00-0026231
2011,42,4.07,Wes Welker,WR,NE,43.2,5.9,2.06,5.05,77,00-0022427
2011,43,4.08,Ryan Mathews,RB,LAC,44.4,7.9,2.09,5.12,78,00-0027864
2011,44,4.1,Knowshon Moreno,RB,DEN,45.8,7.5,3.09,7.1,75,00-0026988
2011,45,4.1,Santonio Holmes,WR,NYJ,45.9,7.5,2.11,7.09,99,00-0024240
2011,46,4.11,Mark Ingram,RB,NO,46.8,7.3,3.1,6.12,99,00-0027966
2011,47,4.11,Brandon Lloyd,WR,LAR,47.2,6.4,3.12,6.04,74,00-0022097
2011,48,4.12,Jason Witten,TE,DAL,48.1,6.9,3.01,6.04,49,00-0022127
2011,49,5.02,Chad Johnson,WR,NE,49.6,8.8,2.11,7.07,43,00-0020397
2011,50,5.02,DeAngelo Williams,RB,CAR,49.7,9,2.12,6.08,113,00-0024242
2011,51,5.04,Marques Colston,WR,NO,52.3,6.7,3.03,6.1,84,00-0024466
2011,52,5.04,Steve Johnson,WR,None,52.3,7.4,3.04,6.06,86,00-0026364
2011,53,5.07,Tim Hightower,RB,WAS,55,8.1,3.09,7.01,124,00-0026289
2011,54,5.08,Matt Schaub,QB,HOU,55.7,11.2,3.02,7.06,106,00-0022787
2011,55,5.08,Beanie Wells,RB,ARI,55.9,8,3.12,7.01,126,00-0027007
2011,56,5.08,Anquan Boldin,WR,BAL,56,6.7,3.12,6.09,116,00-0022084
2011,57,5.08,Dallas Clark,TE,IND,56.2,7.9,4.04,7.04,28,00-0022165
2011,58,5.11,Mario Manningham,WR,NYG,58.7,7.4,4.05,7.04,153,00-0026235
2011,59,5.11,Vernon Davis,TE,SF,59,7.8,4.02,7.03,45,00-0024221
2011,60,6.01,Peyton Manning,QB,IND,60.7,14.2,2.12,8.03,39,00-0010346
2011,61,6.01,Ryan Grant,RB,GB,61.3,11.3,3.12,7.04,30,00-0022984
2011,62,6.01,Matt Ryan,QB,ATL,61.3,11.7,3.02,7.11,104,00-0026143
2011,63,6.02,Jeremy Maclin,WR,PHI,62.4,8.5,4.03,8.01,101,00-0026995
2011,64,6.05,Jimmy Graham,TE,NO,65,6.2,5.02,7.06,49,00-0027696
2011,65,6.06,Cedric Benson,RB,CIN,65.9,9.4,4.01,7.11,67,00-0023439
2011,66,6.07,Ben Roethlisberger,QB,PIT,67.1,12.6,3.05,10.12,82,00-0022924
2011,67,6.09,BenJarvus Green-Ellis,RB,NE,68.6,9.3,4.03,8.05,95,00-0025860
