player_id,season,games,total_snaps,offense_snaps,special_teams_snaps,started,start_rate,active_rate,healthy_rate,qual_snap_rate,total_snaps_per_game,offense_snaps_per_game,offense_snap_rate,special_teams_snaps_per_game
00-0029239,2017,16,312,42,270,0,0,1,0.94,0,19.5,2.62,0.03,16.88
00-0029239,2018,16,320,25,295,0,0,1,0.94,0,20,1.56,0.03,18.44
00-0029239,2019,16,419,96,323,2,0.12,0.94,0.94,0,26.19,6,0.08,20.19
00-0029239,2020,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029240,2012,3,8,0,0,0,0,1,1,0,2.67,0,0,0
00-0029240,2013,6,36,0,1,0,0,1,1,0,6,0,0,0.17
00-0029241,2012,16,212,0,22,0,0,1,1,0,13.25,0,0,1.38
00-0029242,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029243,2015,5,17,0,17,0,0,1,1,0,3.4,0,0,3.4
00-0029244,2012,16,0,0,0,NA,NA,0.19,0.19,0,0,0,0,0
00-0029244,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029248,2012,16,1004,0,83,16,1,1,1,0,62.75,0,0,5.19
00-0029248,2013,16,1052,0,63,16,1,1,1,0,65.75,0,0,3.94
00-0029248,2014,16,1066,0,77,16,1,1,1,0,66.62,0,0,4.81
00-0029248,2015,16,816,0,49,13,0.81,0.81,0.69,0,51,0,0,3.06
00-0029248,2016,16,711,0,56,10,0.62,0.75,0.69,0,44.44,0,0,3.5
00-0029248,2017,16,995,0,75,15,0.94,0.94,0.88,0,62.19,0,0,4.69
00-0029248,2018,16,998,0,71,16,1,1,1,0,62.38,0,0,4.44
00-0029248,2019,16,1187,0,101,16,1,1,1,0,74.19,0,0,6.31
00-0029248,2020,16,0,0,0,NA,NA,0.56,0.56,0,0,0,0,0
00-0029249,2012,16,653,0,190,2,0.12,1,0.88,0,40.81,0,0,11.88
00-0029249,2013,16,120,0,0,NA,NA,0.25,0.25,0,7.5,0,0,0
00-0029249,2014,16,506,0,9,NA,NA,0.56,0.06,0,31.62,0,0,0.56
00-0029249,2015,16,1038,0,77,16,1,1,1,0,64.88,0,0,4.81
00-0029249,2016,16,1011,0,52,16,1,1,1,0,63.19,0,0,3.25
00-0029249,2017,16,913,0,22,16,1,1,1,0,57.06,0,0,1.38
00-0029249,2018,16,914,1,0,16,1,1,1,0,57.12,0.06,0,0
00-0029249,2019,16,689,0,12,13,0.81,0.81,0.75,0,43.06,0,0,0.75
00-0029249,2020,16,366,0,5,NA,NA,0.44,0.38,0,22.88,0,0,0.31
00-0029250,2012,16,379,0,16,0,0,1,1,0,23.69,0,0,1
00-0029250,2013,16,719,0,68,10,0.62,1,1,0,44.94,0,0,4.25
00-0029250,2014,16,504,1,79,10,0.62,1,1,0,31.5,0.06,0,4.94
00-0029250,2015,16,750,0,75,11,0.69,1,1,0,46.88,0,0,4.69
00-0029250,2016,16,601,1,218,4,0.25,1,1,0,37.56,0.06,0,13.62
00-0029251,2012,16,231,125,106,2,0.12,1,1,0.06,14.44,7.81,0.13,6.62
00-0029251,2013,16,132,111,21,NA,NA,0.31,0.31,0,8.25,6.94,0.11,1.31
00-0029251,2014,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029252,2012,16,874,0,129,9,0.56,1,0.81,0,54.62,0,0,8.06
00-0029252,2013,16,776,0,136,13,0.81,1,0.94,0,48.5,0,0,8.5
00-0029252,2014,16,601,0,77,14,0.88,1,0.94,0,37.56,0,0,4.81
00-0029252,2015,16,881,0,82,15,0.94,1,1,0,55.06,0,0,5.12
00-0029252,2016,16,330,0,20,5,0.31,1,1,0,20.62,0,0,1.25
00-0029252,2017,16,207,0,7,0,0,0.81,0.81,0,12.94,0,0,0.44
00-0029253,2012,16,1092,1031,61,16,1,1,1,1,68.25,64.44,1,3.81
00-0029253,2013,16,1169,1107,62,16,1,1,0.62,1,73.06,69.19,1,3.88
00-0029253,2014,16,1114,1050,64,16,1,1,1,1,69.62,65.62,1,4
00-0029253,2015,16,1164,1106,58,16,1,1,0.62,1,72.75,69.12,1,3.62
00-0029253,2016,16,1054,1024,30,16,1,1,0.94,1,65.88,64,1,1.88
00-0029253,2017,16,1120,1033,87,16,1,1,1,1,70,64.56,1,5.44
00-0029253,2018,16,1141,1045,96,16,1,1,1,1,71.31,65.31,1,6
00-0029253,2019,16,1138,1054,84,16,1,1,1,1,71.12,65.88,1,5.25
00-0029253,2020,16,379,357,22,NA,NA,0.38,0.38,0.31,23.69,22.31,0.32,1.38
00-0029254,2012,16,933,882,51,NA,NA,0.94,0.88,0.88,58.31,55.12,0.87,3.19
00-0029254,2013,16,179,170,9,NA,NA,0.19,0.12,0.19,11.19,10.62,0.14,0.56
00-0029254,2014,16,425,404,21,7,0.44,0.44,0.44,0.38,26.56,25.25,0.37,1.31
00-0029254,2015,16,296,238,58,NA,NA,0.94,0.88,0.25,18.5,14.88,0.21,3.62
00-0029254,2017,16,323,256,67,3,0.19,1,1,0.19,20.19,16,0.24,4.19
00-0029254,2018,16,45,21,24,NA,NA,0.75,0.69,0,2.81,1.31,0.02,1.5
00-0029255,2012,16,935,1,85,15,0.94,1,1,0,58.44,0.06,0,5.31
00-0029255,2013,16,930,0,69,14,0.88,0.88,0.81,0,58.12,0,0,4.31
00-0029255,2014,16,678,0,20,11,0.69,0.69,0.62,0,42.38,0,0,1.25
00-0029255,2015,16,943,0,39,15,0.94,0.94,0.69,0,58.94,0,0,2.44
00-0029255,2016,16,1144,0,72,16,1,1,1,0,71.5,0,0,4.5
00-0029255,2017,16,1102,0,76,16,1,1,0.69,0,68.88,0,0,4.75
00-0029255,2018,16,996,0,71,15,0.94,0.94,0.94,0,62.25,0,0,4.44
00-0029255,2019,16,1162,0,82,16,1,1,1,0,72.62,0,0,5.12
00-0029255,2020,16,1228,0,87,16,1,1,1,0,76.75,0,0,5.44
00-0029256,2012,16,601,0,69,4,0.25,1,0.94,0,37.56,0,0,4.31
00-0029256,2013,16,868,0,158,16,1,1,1,0,54.25,0,0,9.88
00-0029256,2014,16,783,0,140,15,0.94,1,1,0,48.94,0,0,8.75
00-0029256,2015,16,807,0,151,15,0.94,1,1,0,50.44,0,0,9.44
00-0029256,2016,16,230,0,31,NA,NA,0.75,0.56,0,14.38,0,0,1.94
00-0029257,2012,16,575,0,124,4,0.25,0.88,0.62,0,35.94,0,0,7.75
00-0029257,2013,16,18,0,7,NA,NA,0.12,0.12,0,1.12,0,0,0.44
00-0029257,2015,2,26,0,3,0,0,1,1,0,13,0,0,1.5
00-0029257,2016,16,184,0,34,0,0,0.94,0.88,0,11.5,0,0,2.12
00-0029257,2017,16,117,0,2,NA,NA,0.81,0.81,0,7.31,0,0,0.12
00-0029257,2018,4,74,0,2,0,0,1,1,0,18.5,0,0,0.5
00-0029258,2012,16,178,0,22,0,0,0.94,0.88,0,11.12,0,0,1.38
00-0029258,2013,16,131,0,1,0,0,0.62,0.44,0,8.19,0,0,0.06
00-0029258,2014,15,270,0,39,0,0,1,1,0,18,0,0,2.6
00-0029258,2016,16,25,0,0,NA,NA,0.25,0.25,0,1.56,0,0,0
00-0029259,2012,16,1091,1017,74,16,1,1,0.94,0.94,68.19,63.56,0.94,4.62
00-0029259,2013,16,450,423,27,NA,NA,0.44,0.38,0.38,28.12,26.44,0.38,1.69
00-0029259,2014,16,998,936,62,14,0.88,0.88,0.81,0.88,62.38,58.5,0.87,3.88
00-0029259,2015,16,1036,976,60,14,0.88,0.88,0.69,0.88,64.75,61,0.85,3.75
00-0029259,2016,16,1112,1041,71,15,0.94,0.94,0.5,0.94,69.5,65.06,0.93,4.44
00-0029259,2017,16,1066,1012,54,16,1,1,1,1,66.62,63.25,1,3.38
00-0029259,2018,16,777,739,38,11,0.69,0.69,0.62,0.69,48.56,46.19,0.67,2.38
00-0029259,2019,16,196,191,5,NA,NA,0.75,0.69,0.19,12.25,11.94,0.19,0.31
00-0029259,2020,16,304,282,22,NA,NA,0.31,0.31,0.25,19,17.62,0.25,1.38
00-0029260,2012,16,76,56,20,0,0,0.94,0.94,0,4.75,3.5,0.06,1.25
00-0029260,2013,16,103,28,75,0,0,0.81,0.75,0,6.44,1.75,0.03,4.69
00-0029260,2014,7,11,9,2,0,0,1,1,0,1.57,1.29,0.02,0.29
00-0029260,2015,16,3,0,3,NA,NA,1,0.94,0,0.19,0,0,0.19
00-0029261,2012,16,815,0,132,7,0.44,1,1,0,50.94,0,0,8.25
00-0029261,2013,16,87,0,0,NA,NA,0.19,0.06,0,5.44,0,0,0
00-0029261,2014,16,540,0,114,1,0.06,1,0.94,0,33.75,0,0,7.12
00-0029261,2015,16,1020,0,106,11,0.69,1,0.81,0,63.75,0,0,6.62
00-0029261,2016,16,1070,0,84,14,0.88,1,1,0,66.88,0,0,5.25
00-0029261,2017,16,1011,0,8,16,1,1,0.88,0,63.19,0,0,0.5
00-0029261,2018,16,1016,0,0,16,1,1,1,0,63.5,0,0,0
00-0029261,2019,16,964,0,8,16,1,1,0.94,0,60.25,0,0,0.5
00-0029261,2020,16,790,0,2,NA,NA,0.88,0.75,0,49.38,0,0,0.12
00-0029262,2012,16,312,245,67,1,0.06,1,1,0.19,19.5,15.31,0.24,4.19
00-0029262,2013,16,673,578,95,3,0.19,1,1,0.56,42.06,36.12,0.56,5.94
00-0029262,2014,16,979,961,18,13,0.81,1,1,1,61.19,60.06,0.85,1.12
00-0029262,2015,16,999,995,4,16,1,1,1,1,62.44,62.19,0.89,0.25
00-0029263,2012,16,979,979,0,16,1,1,1,1,61.19,61.19,0.96,0
00-0029263,2013,16,973,973,0,16,1,1,1,1,60.81,60.81,0.96,0
00-0029263,2014,16,1054,1054,0,16,1,1,1,1,65.88,65.88,1,0
00-0029263,2015,16,1050,1050,0,16,1,1,1,1,65.62,65.62,0.97,0
00-0029263,2016,16,1008,1008,0,16,1,1,1,1,63,63,0.95,0
00-0029263,2017,16,1063,1063,0,16,1,1,1,1,66.44,66.44,1,0
00-0029263,2018,16,1069,1069,0,16,1,1,1,1,66.81,66.81,1,0
00-0029263,2019,16,1124,1124,0,16,1,1,1,1,70.25,70.25,1,0
00-0029263,2020,16,1047,1047,0,16,1,1,1,1,65.44,65.44,0.98,0
00-0029264,2012,16,238,218,20,0,0,1,0.88,0.06,14.88,13.62,0.19,1.25
00-0029264,2013,16,408,398,10,1,0.06,1,0.75,0.06,25.5,24.88,0.35,0.62
00-0029264,2014,16,161,159,2,2,0.12,0.88,0.69,0.06,10.06,9.94,0.15,0.12
00-0029264,2015,16,156,29,127,NA,NA,0.5,0.5,0,9.75,1.81,0.03,7.94
00-0029265,2012,7,183,0,19,3,0.43,1,1,0,26.14,0,0,2.71
00-0029265,2013,16,601,0,130,5,0.31,1,1,0,37.56,0,0,8.12
00-0029265,2015,6,15,0,4,0,0,1,1,0,2.5,0,0,0.67
00-0029266,2012,16,528,0,15,2,0.12,1,0.81,0,33,0,0,0.94
00-0029266,2013,16,428,0,28,2,0.12,0.94,0.75,0,26.75,0,0,1.75
00-0029266,2014,16,223,0,15,NA,NA,0.38,0.25,0,13.94,0,0,0.94
00-0029266,2015,16,515,0,85,3,0.19,1,0.88,0,32.19,0,0,5.31
00-0029266,2016,11,66,0,4,0,0,1,1,0,6,0,0,0.36
00-0029266,2017,16,162,0,0,NA,NA,0.94,0.94,0,10.12,0,0,0
00-0029266,2018,16,683,0,15,16,1,1,1,0,42.69,0,0,0.94
00-0029267,2012,16,581,0,129,6,0.38,0.75,0.62,0,36.31,0,0,8.06
00-0029267,2013,16,218,0,107,1,0.06,0.69,0.56,0,13.62,0,0,6.69
00-0029267,2014,16,165,0,15,NA,NA,0.69,0.69,0,10.31,0,0,0.94
00-0029267,2015,16,681,0,153,6,0.38,1,0.94,0,42.56,0,0,9.56
00-0029268,2012,16,193,85,108,0,0,1,1,0.06,12.06,5.31,0.06,6.75
00-0029268,2013,16,1164,1137,27,16,1,1,0.94,1,72.75,71.06,1,1.69
00-0029268,2014,16,76,10,66,0,0,1,1,0,4.75,0.62,0.01,4.12
00-0029268,2015,16,69,67,2,1,0.06,1,1,0.06,4.31,4.19,0.06,0.12
00-0029268,2016,16,303,235,68,NA,NA,0.62,0.5,0.25,18.94,14.69,0.22,4.25
00-0029268,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029268,2018,7,42,17,25,0,0,1,1,0,6,2.43,0.03,3.57
00-0029269,2012,16,313,297,16,3,0.19,0.88,0.56,0.25,19.56,18.56,0.28,1
00-0029269,2013,16,185,143,42,NA,NA,0.5,0.44,0.12,11.56,8.94,0.13,2.62
00-0029269,2014,16,439,383,56,0,0,1,0.94,0.12,27.44,23.94,0.36,3.5
00-0029269,2015,16,916,851,65,15,0.94,1,0.81,0.88,57.25,53.19,0.76,4.06
00-0029269,2016,16,566,548,18,8,0.5,0.94,0.69,0.69,35.38,34.25,0.53,1.12
00-0029269,2017,16,647,566,81,3,0.19,1,0.94,0.69,40.44,35.38,0.53,5.06
00-0029269,2018,16,301,278,23,3,0.19,0.75,0.62,0.19,18.81,17.38,0.26,1.44
00-0029269,2019,16,192,192,0,NA,NA,0.31,0.25,0.25,12,12,0.18,0
00-0029269,2020,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029270,2012,16,596,0,44,3,0.19,1,0.81,0,37.25,0,0,2.75
00-0029270,2013,16,266,0,36,3,0.19,1,1,0,16.62,0,0,2.25
00-0029270,2014,16,22,0,0,NA,NA,0.06,0.06,0,1.38,0,0,0
00-0029271,2012,16,67,22,45,0,0,0.94,0.94,0,4.19,1.38,0.02,2.81
00-0029271,2013,16,0,0,0,NA,NA,0.88,0.88,0,0,0,0,0
00-0029271,2014,16,12,2,10,0,0,1,1,0,0.75,0.12,0,0.62
00-0029272,2012,16,672,0,278,11,0.69,1,1,0,42,0,0,17.38
00-0029272,2013,16,585,0,301,2,0.12,1,1,0,36.56,0,0,18.81
00-0029272,2014,16,922,0,116,NA,NA,0.88,0.75,0,57.62,0,0,7.25
00-0029272,2015,16,839,0,110,11,0.69,0.69,0.69,0,52.44,0,0,6.88
00-0029272,2016,16,1048,0,58,16,1,1,1,0,65.5,0,0,3.62
00-0029272,2017,16,982,0,59,15,0.94,1,1,0,61.38,0,0,3.69
00-0029272,2018,15,926,0,7,15,1,1,1,0,61.73,0,0,0.47
00-0029272,2019,16,743,0,10,12,0.75,0.75,0.75,0,46.44,0,0,0.62
00-0029273,2012,16,262,224,38,0,0,1,0.94,0,16.38,14,0.22,2.38
00-0029273,2013,16,258,231,27,0,0,1,0.94,0,16.12,14.44,0.22,1.69
00-0029273,2014,16,292,260,32,3,0.19,1,0.94,0,18.25,16.25,0.25,2
00-0029273,2015,7,86,86,0,0,0,1,1,0,12.29,12.29,0.2,0
00-0029273,2016,16,446,300,146,0,0,0.94,0.94,0.12,27.88,18.75,0.28,9.12
00-0029273,2017,16,206,124,82,NA,NA,0.38,0.38,0,12.88,7.75,0.12,5.12
00-0029273,2018,16,25,22,3,NA,NA,0.88,0.88,0,1.56,1.38,0.02,0.19
00-0029274,2012,16,124,77,47,1,0.06,0.56,0.5,0,7.75,4.81,0.08,2.94
00-0029275,2012,16,47,37,10,1,0.06,1,1,0,2.94,2.31,0.03,0.62
00-0029275,2013,16,691,365,326,10,0.62,1,1,0.12,43.19,22.81,0.33,20.38
00-0029275,2014,16,541,289,252,4,0.25,0.88,0.75,0.12,33.81,18.06,0.27,15.75
00-0029275,2015,16,733,665,68,NA,NA,0.88,0.38,0.69,45.81,41.56,0.56,4.25
00-0029275,2016,16,140,140,0,NA,NA,0.38,0.38,0.06,8.75,8.75,0.12,0
00-0029276,2012,16,313,213,100,5,0.31,0.88,0.81,0.06,19.56,13.31,0.21,6.25
00-0029276,2013,7,147,18,129,0,0,1,1,0,21,2.57,0.04,18.43
00-0029276,2014,2,11,5,6,0,0,1,1,0,5.5,2.5,0.04,3
00-0029277,2012,16,29,0,7,0,0,0.75,0.75,0,1.81,0,0,0.44
00-0029277,2013,16,53,0,5,1,0.06,1,1,0,3.31,0,0,0.31
00-0029277,2014,16,444,0,8,10,0.62,1,0.94,0,27.75,0,0,0.5
00-0029277,2015,16,801,0,49,14,0.88,1,1,0,50.06,0,0,3.06
00-0029277,2016,16,385,0,26,NA,NA,0.5,0.44,0,24.06,0,0,1.62
00-0029277,2017,16,0,0,0,NA,NA,1,0.94,0,0,0,0,0
00-0029278,2012,16,0,0,0,0,0,1,1,0,0,0,0,0
00-0029278,2013,16,91,69,22,0,0,1,1,0.06,5.69,4.31,0.06,1.38
00-0029278,2014,16,401,328,73,4,0.25,1,1,0.25,25.06,20.5,0.32,4.56
00-0029278,2015,11,425,425,0,6,0.55,1,1,0.64,38.64,38.64,0.63,0
00-0029278,2016,16,234,156,78,3,0.19,1,1,0.06,14.62,9.75,0.16,4.88
00-0029278,2017,16,163,94,69,0,0,1,1,0.12,10.19,5.88,0.09,4.31
00-0029278,2018,16,1147,1077,70,16,1,1,1,1,71.69,67.31,1,4.38
00-0029278,2019,16,186,99,87,1,0.06,1,0.94,0.06,11.62,6.19,0.09,5.44
00-0029278,2020,16,826,763,63,NA,NA,0.81,0.75,0.69,51.62,47.69,0.68,3.94
00-0029279,2012,16,519,2,229,NA,NA,0.69,0.38,0,32.44,0.12,0,14.31
00-0029279,2013,16,391,0,324,1,0.06,1,0.75,0,24.44,0,0,20.25
00-0029279,2014,16,701,0,263,9,0.56,1,0.88,0,43.81,0,0,16.44
00-0029279,2015,4,51,0,51,0,0,1,1,0,12.75,0,0,12.75
00-0029280,2012,16,278,0,116,NA,NA,0.56,0.25,0,17.38,0,0,7.25
00-0029280,2013,16,218,0,175,0,0,0.69,0.62,0,13.62,0,0,10.94
00-0029280,2014,16,400,0,255,1,0.06,0.88,0.69,0,25,0,0,15.94
00-0029280,2015,16,293,0,239,NA,NA,0.81,0.69,0,18.31,0,0,14.94
00-0029280,2016,16,268,0,33,NA,NA,0.38,0.31,0,16.75,0,0,2.06
00-0029281,2012,16,3,3,0,0,0,1,1,0,0.19,0.19,0,0
00-0029281,2013,16,1,0,1,0,0,0.38,0.38,0,0.06,0,0,0.06
00-0029281,2014,16,281,76,205,1,0.06,1,1,0,17.56,4.75,0.07,12.81
00-0029282,2012,16,92,0,92,NA,NA,0.94,0.94,0,5.75,0,0,5.75
00-0029283,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029283,2013,16,110,59,51,1,0.06,0.88,0.81,0.06,6.88,3.69,0.06,3.19
00-0029283,2014,16,59,11,48,0,0,1,0.94,0,3.69,0.69,0.01,3
00-0029284,2012,16,319,0,94,0,0,1,1,0,19.94,0,0,5.88
00-0029284,2013,16,667,2,159,1,0.06,1,1,0,41.69,0.12,0,9.94
00-0029284,2014,16,757,2,72,16,1,1,0.94,0,47.31,0.12,0,4.5
00-0029284,2015,16,769,0,63,16,1,1,0.81,0,48.06,0,0,3.94
00-0029284,2016,16,733,0,69,16,1,1,1,0,45.81,0,0,4.31
00-0029284,2017,16,689,0,59,14,0.88,0.88,0.75,0,43.06,0,0,3.69
00-0029284,2018,16,463,0,44,NA,NA,0.62,0.62,0,28.94,0,0,2.75
00-0029284,2019,16,234,0,27,NA,NA,0.56,0.5,0,14.62,0,0,1.69
00-0029284,2020,16,402,0,48,NA,NA,0.69,0.56,0,25.12,0,0,3
00-0029285,2012,16,895,0,126,12,0.75,1,1,0,55.94,0,0,7.88
00-0029285,2013,16,157,0,55,0,0,1,1,0,9.81,0,0,3.44
00-0029285,2014,16,780,0,148,10,0.62,0.88,0.81,0,48.75,0,0,9.25
00-0029285,2015,16,1142,0,81,16,1,1,0.81,0,71.38,0,0,5.06
00-0029285,2016,16,1129,0,70,16,1,1,1,0,70.56,0,0,4.38
00-0029285,2017,16,935,0,31,14,0.88,1,1,0,58.44,0,0,1.94
00-0029285,2018,16,1028,0,0,16,1,1,1,0,64.25,0,0,0
00-0029285,2019,16,614,0,2,8,0.5,1,1,0,38.38,0,0,0.12
00-0029285,2020,16,373,0,29,NA,NA,0.56,0.44,0,23.31,0,0,1.81
00-0029287,2012,16,324,0,295,1,0.06,1,0.88,0,20.25,0,0,18.44
00-0029287,2013,16,358,0,281,1,0.06,0.94,0.62,0,22.38,0,0,17.56
00-0029287,2014,16,387,0,375,0,0,1,1,0,24.19,0,0,23.44
00-0029287,2015,16,454,0,367,0,0,1,0.94,0,28.38,0,0,22.94
00-0029287,2016,16,439,0,383,0,0,1,0.94,0,27.44,0,0,23.94
00-0029287,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029288,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029288,2013,16,696,629,67,9,0.56,1,1,0.56,43.5,39.31,0.56,4.19
00-0029288,2014,16,831,774,57,NA,NA,0.94,0.88,0.81,51.94,48.38,0.73,3.56
00-0029288,2015,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029289,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029289,2014,9,136,0,136,0,0,1,1,0,15.11,0,0,15.11
00-0029289,2015,16,180,0,179,NA,NA,1,0.94,0,11.25,0,0,11.19
00-0029289,2016,13,651,0,108,8,0.62,1,1,0,50.08,0,0,8.31
00-0029289,2017,16,351,0,85,8,0.5,1,1,0,21.94,0,0,5.31
00-0029289,2018,11,114,0,102,0,0,1,1,0,10.36,0,0,9.27
00-0029290,2012,16,31,11,20,0,0,1,0.88,0,1.94,0.69,0.01,1.25
00-0029290,2014,16,0,0,0,NA,NA,0.69,0.69,0,0,0,0,0
00-0029291,2012,16,44,0,44,0,0,0.56,0.56,0,2.75,0,0,2.75
00-0029291,2013,3,6,0,6,0,0,1,1,0,2,0,0,2
00-0029291,2014,16,12,0,11,NA,NA,0.75,0.75,0,0.75,0,0,0.69
00-0029292,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029292,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029292,2014,6,104,0,67,0,0,1,1,0,17.33,0,0,11.17
00-0029292,2015,16,143,0,115,NA,NA,1,1,0,8.94,0,0,7.19
00-0029293,2012,16,386,354,32,5,0.31,1,1,0.31,24.12,22.12,0.33,2
00-0029293,2013,16,609,542,67,3,0.19,1,1,0.5,38.06,33.88,0.47,4.19
00-0029293,2014,5,0,0,0,0,0,1,1,0,0,0,0,0
00-0029293,2015,16,905,901,4,13,0.81,1,1,1,56.56,56.31,0.85,0.25
00-0029293,2016,16,879,879,0,15,0.94,1,1,0.94,54.94,54.94,0.85,0
00-0029293,2017,16,1007,1005,2,16,1,1,1,1,62.94,62.81,0.96,0.12
00-0029293,2018,11,539,538,1,9,0.82,1,1,0.82,49,48.91,0.73,0.09
00-0029293,2019,13,839,837,2,11,0.85,1,1,1,64.54,64.38,0.9,0.15
00-0029293,2020,16,943,942,1,16,1,1,1,1,58.94,58.88,0.9,0.06
00-0029294,2012,16,35,0,35,NA,NA,0.94,0.88,0,2.19,0,0,2.19
00-0029294,2013,16,39,0,39,NA,NA,0.81,0.75,0,2.44,0,0,2.44
00-0029294,2014,16,378,0,55,NA,NA,0.44,0.31,0,23.62,0,0,3.44
00-0029294,2016,16,133,0,40,NA,NA,1,1,0,8.31,0,0,2.5
00-0029294,2017,16,72,0,71,NA,NA,0.31,0.31,0,4.5,0,0,4.44
00-0029295,2012,16,320,0,157,3,0.19,1,1,0,20,0,0,9.81
00-0029295,2013,16,447,0,287,0,0,0.94,0.75,0,27.94,0,0,17.94
00-0029295,2014,16,272,1,91,NA,NA,0.44,0.19,0,17,0.06,0,5.69
00-0029295,2015,16,306,0,57,NA,NA,0.38,0.25,0,19.12,0,0,3.56
00-0029295,2016,16,894,0,125,9,0.56,1,1,0,55.88,0,0,7.81
00-0029295,2017,16,435,0,87,6,0.38,0.81,0.75,0,27.19,0,0,5.44
00-0029296,2013,10,26,0,26,0,0,1,1,0,2.6,0,0,2.6
00-0029297,2012,16,25,0,25,0,0,0.94,0.94,0,1.56,0,0,1.56
00-0029297,2013,16,226,0,192,NA,NA,1,1,0,14.12,0,0,12
00-0029297,2014,16,386,0,286,1,0.06,1,1,0,24.12,0,0,17.88
00-0029297,2015,16,538,0,99,NA,NA,1,1,0,33.62,0,0,6.19
00-0029298,2012,16,118,31,87,0,0,0.94,0.81,0,7.38,1.94,0.03,5.44
00-0029298,2013,16,398,59,339,0,0,1,1,0,24.88,3.69,0.05,21.19
00-0029298,2014,16,192,29,163,NA,NA,0.56,0.25,0,12,1.81,0.03,10.19
00-0029299,2013,16,557,0,49,6,0.38,1,0.94,0,34.81,0,0,3.06
00-0029299,2014,16,200,0,67,NA,NA,0.88,0.88,0,12.5,0,0,4.19
00-0029300,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029300,2014,16,6,6,0,NA,NA,0.81,0.75,0,0.38,0.38,0,0
00-0029302,2013,16,291,256,35,3,0.19,0.88,0.81,0.19,18.19,16,0.25,2.19
00-0029302,2014,16,141,112,29,0,0,0.81,0.75,0,8.81,7,0.11,1.81
00-0029302,2015,16,12,4,8,0,0,1,1,0,0.75,0.25,0,0.5
00-0029302,2016,3,8,2,6,0,0,1,1,0,2.67,0.67,0.01,2
00-0029302,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029303,2012,16,770,0,69,10,0.62,1,0.94,0,48.12,0,0,4.31
00-0029303,2013,16,421,4,106,3,0.19,0.69,0.62,0,26.31,0.25,0,6.62
00-0029303,2014,16,663,0,162,5,0.31,0.81,0.62,0,41.44,0,0,10.12
00-0029303,2015,16,488,0,157,NA,NA,0.88,0.81,0,30.5,0,0,9.81
00-0029303,2016,16,424,0,80,2,0.12,1,1,0,26.5,0,0,5
00-0029303,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029303,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029303,2020,16,78,0,37,NA,NA,0.75,0.75,0,4.88,0,0,2.31
00-0029304,2012,16,146,0,146,0,0,1,1,0,9.12,0,0,9.12
00-0029304,2013,16,144,0,144,0,0,1,1,0,9,0,0,9
00-0029304,2014,16,146,0,146,0,0,1,1,0,9.12,0,0,9.12
00-0029304,2015,16,169,0,169,0,0,1,1,0,10.56,0,0,10.56
00-0029304,2016,16,150,0,150,0,0,1,1,0,9.38,0,0,9.38
00-0029304,2017,16,172,0,172,0,0,1,1,0,10.75,0,0,10.75
00-0029305,2012,16,284,0,39,4,0.25,1,1,0,17.75,0,0,2.44
00-0029305,2013,6,56,0,53,0,0,1,1,0,9.33,0,0,8.83
00-0029306,2013,3,45,0,0,0,0,1,1,0,15,0,0,0
00-0029308,2012,16,260,0,61,0,0,0.75,0.56,0,16.25,0,0,3.81
00-0029308,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0029308,2014,16,71,0,7,NA,NA,0.5,0.5,0,4.44,0,0,0.44
00-0029308,2016,16,0,0,0,NA,NA,0.31,0.31,0,0,0,0,0
00-0029309,2012,16,223,0,39,2,0.12,1,0.94,0,13.94,0,0,2.44
00-0029309,2013,16,212,0,62,0,0,1,1,0,13.25,0,0,3.88
00-0029309,2014,16,319,0,44,4,0.25,1,1,0,19.94,0,0,2.75
00-0029310,2012,2,11,0,0,0,0,1,1,0,5.5,0,0,0
00-0029310,2013,16,347,0,245,0,0,0.88,0.81,0,21.69,0,0,15.31
00-0029310,2014,16,7,0,2,NA,NA,0.06,0.06,0,0.44,0,0,0.12
00-0029310,2016,16,440,0,89,NA,NA,0.94,0.94,0,27.5,0,0,5.56
00-0029311,2013,16,613,312,301,2,0.12,1,1,0.19,38.31,19.5,0.29,18.81
00-0029311,2014,16,478,255,223,1,0.06,0.88,0.44,0.12,29.88,15.94,0.25,13.94
