season,week,location,team,opponent,final_score,spread_line,team_coach,opponent_coach,game_id
2016,1,Away,GB,JAX,27-23,3.5,Mike McCarthy,Gus Bradley,2016_01_GB_JAX
2016,1,Home,JAX,GB,23-27,-3.5,Gus Bradley,Mike McCarthy,2016_01_GB_JAX
2016,1,Away,LAC,KC,27-33,-6.5,Mike McCoy,Andy Reid,2016_01_SD_KC
2016,1,Home,KC,LAC,33-27,6.5,Andy Reid,Mike McCoy,2016_01_SD_KC
2016,1,Away,LV,NO,35-34,-2.5,Jack Del Rio,Sean Payton,2016_01_OAK_NO
2016,1,Home,NO,LV,34-35,2.5,Sean Payton,Jack Del Rio,2016_01_OAK_NO
2016,1,Away,CIN,NYJ,23-22,-1,Marvin Lewis,Todd Bowles,2016_01_CIN_NYJ
2016,1,Home,NYJ,CIN,22-23,1,Todd Bowles,Marvin Lewis,2016_01_CIN_NYJ
2016,1,Away,CLE,PHI,10-29,-3.5,Hue Jackson,Doug Pederson,2016_01_CLE_PHI
2016,1,Home,PHI,CLE,29-10,3.5,Doug Pederson,Hue Jackson,2016_01_CLE_PHI
2016,1,Away,MIN,TEN,25-16,2.5,Mike Zimmer,Mike Mularkey,2016_01_MIN_TEN
2016,1,Home,TEN,MIN,16-25,-2.5,Mike Mularkey,Mike Zimmer,2016_01_MIN_TEN
2016,1,Away,MIA,SEA,10-12,-10.5,Adam Gase,Pete Carroll,2016_01_MIA_SEA
2016,1,Home,SEA,MIA,12-10,10.5,Pete Carroll,Adam Gase,2016_01_MIA_SEA
2016,1,Away,NYG,DAL,20-19,-1,Ben McAdoo,Jason Garrett,2016_01_NYG_DAL
2016,1,Home,DAL,NYG,19-20,1,Jason Garrett,Ben McAdoo,2016_01_NYG_DAL
2016,1,Away,DET,IND,39-35,-2.5,Jim Caldwell,Chuck Pagano,2016_01_DET_IND
2016,1,Home,IND,DET,35-39,2.5,Chuck Pagano,Jim Caldwell,2016_01_DET_IND
2016,1,Away,NE,ARI,23-21,-9,Bill Belichick,Bruce Arians,2016_01_NE_ARI
2016,1,Home,ARI,NE,21-23,9,Bruce Arians,Bill Belichick,2016_01_NE_ARI
2016,1,Away,PIT,WAS,38-16,2.5,Mike Tomlin,Jay Gruden,2016_01_PIT_WAS
2016,1,Home,WAS,PIT,16-38,-2.5,Jay Gruden,Mike Tomlin,2016_01_PIT_WAS
2016,1,Away,LA,SF,0-28,2.5,Jeff Fisher,Chip Kelly,2016_01_LA_SF
2016,1,Home,SF,LA,28-0,-2.5,Chip Kelly,Jeff Fisher,2016_01_LA_SF
2016,2,Away,NYJ,BUF,37-31,-1.5,Todd Bowles,Rex Ryan,2016_02_NYJ_BUF
2016,2,Home,BUF,NYJ,31-37,1.5,Rex Ryan,Todd Bowles,2016_02_NYJ_BUF
2016,2,Away,SF,CAR,27-46,-12,Chip Kelly,Ron Rivera,2016_02_SF_CAR
2016,2,Home,CAR,SF,46-27,12,Ron Rivera,Chip Kelly,2016_02_SF_CAR
2016,2,Away,BAL,CLE,25-20,4,John Harbaugh,Hue Jackson,2016_02_BAL_CLE
2016,2,Home,CLE,BAL,20-25,-4,Hue Jackson,John Harbaugh,2016_02_BAL_CLE
2016,2,Away,TEN,DET,16-15,-6,Mike Mularkey,Jim Caldwell,2016_02_TEN_DET
2016,2,Home,DET,TEN,15-16,6,Jim Caldwell,Mike Mularkey,2016_02_TEN_DET
2016,2,Away,KC,HOU,12-19,1,Andy Reid,Bill O'Brien,2016_02_KC_HOU
2016,2,Home,HOU,KC,19-12,-1,Bill O'Brien,Andy Reid,2016_02_KC_HOU
2016,2,Away,MIA,NE,24-31,-5.5,Adam Gase,Bill Belichick,2016_02_MIA_NE
2016,2,Home,NE,MIA,31-24,5.5,Bill Belichick,Adam Gase,2016_02_MIA_NE
2016,2,Away,NO,NYG,13-16,-3.5,Sean Payton,Ben McAdoo,2016_02_NO_NYG
2016,2,Home,NYG,NO,16-13,3.5,Ben McAdoo,Sean Payton,2016_02_NO_NYG
2016,2,Away,CIN,PIT,16-24,-3,Marvin Lewis,Mike Tomlin,2016_02_CIN_PIT
2016,2,Home,PIT,CIN,24-16,3,Mike Tomlin,Marvin Lewis,2016_02_CIN_PIT
2016,2,Away,DAL,WAS,27-23,-3.5,Jason Garrett,Jay Gruden,2016_02_DAL_WAS
2016,2,Home,WAS,DAL,23-27,3.5,Jay Gruden,Jason Garrett,2016_02_DAL_WAS
2016,2,Away,TB,ARI,7-40,-7.5,Dirk Koetter,Bruce Arians,2016_02_TB_ARI
2016,2,Home,ARI,TB,40-7,7.5,Bruce Arians,Dirk Koetter,2016_02_TB_ARI
2016,2,Away,SEA,LA,3-9,5.5,Pete Carroll,Jeff Fisher,2016_02_SEA_LA
2016,2,Home,LA,SEA,9-3,-5.5,Jeff Fisher,Pete Carroll,2016_02_SEA_LA
2016,2,Away,IND,DEN,20-34,-5,Chuck Pagano,Gary Kubiak,2016_02_IND_DEN
2016,2,Home,DEN,IND,34-20,5,Gary Kubiak,Chuck Pagano,2016_02_IND_DEN
2016,2,Away,ATL,LV,35-28,-4,Dan Quinn,Jack Del Rio,2016_02_ATL_OAK
2016,2,Home,LV,ATL,28-35,4,Jack Del Rio,Dan Quinn,2016_02_ATL_OAK
2016,2,Away,JAX,LAC,14-38,-3,Gus Bradley,Mike McCoy,2016_02_JAX_SD
2016,2,Home,LAC,JAX,38-14,3,Mike McCoy,Gus Bradley,2016_02_JAX_SD
2016,2,Away,GB,MIN,14-17,1.5,Mike McCarthy,Mike Zimmer,2016_02_GB_MIN
2016,2,Home,MIN,GB,17-14,-1.5,Mike Zimmer,Mike McCarthy,2016_02_GB_MIN
2016,2,Away,PHI,CHI,29-14,-3,Doug Pederson,John Fox,2016_02_PHI_CHI
2016,2,Home,CHI,PHI,14-29,3,John Fox,Doug Pederson,2016_02_PHI_CHI
2016,3,Away,HOU,NE,0-27,-1,Bill O'Brien,Bill Belichick,2016_03_HOU_NE
2016,3,Home,NE,HOU,27-0,1,Bill Belichick,Bill O'Brien,2016_03_HOU_NE
2016,3,Away,ARI,BUF,18-33,5,Bruce Arians,Rex Ryan,2016_03_ARI_BUF
2016,3,Home,BUF,ARI,33-18,-5,Rex Ryan,Bruce Arians,2016_03_ARI_BUF
2016,3,Away,MIN,CAR,22-10,-6,Mike Zimmer,Ron Rivera,2016_03_MIN_CAR
2016,3,Home,CAR,MIN,10-22,6,Ron Rivera,Mike Zimmer,2016_03_MIN_CAR
2016,3,Away,DEN,CIN,29-17,-3.5,Gary Kubiak,Marvin Lewis,2016_03_DEN_CIN
2016,3,Home,CIN,DEN,17-29,3.5,Marvin Lewis,Gary Kubiak,2016_03_DEN_CIN
2016,3,Away,DET,GB,27-34,-6,Jim Caldwell,Mike McCarthy,2016_03_DET_GB
2016,3,Home,GB,DET,34-27,6,Mike McCarthy,Jim Caldwell,2016_03_DET_GB
2016,3,Away,BAL,JAX,19-17,1,John Harbaugh,Gus Bradley,2016_03_BAL_JAX
2016,3,Home,JAX,BAL,17-19,-1,Gus Bradley,John Harbaugh,2016_03_BAL_JAX
2016,3,Away,CLE,MIA,24-30,-10,Hue Jackson,Adam Gase,2016_03_CLE_MIA
2016,3,Home,MIA,CLE,30-24,10,Adam Gase,Hue Jackson,2016_03_CLE_MIA
2016,3,Away,WAS,NYG,29-27,-3.5,Jay Gruden,Ben McAdoo,2016_03_WAS_NYG
2016,3,Home,NYG,WAS,27-29,3.5,Ben McAdoo,Jay Gruden,2016_03_WAS_NYG
2016,3,Away,LV,TEN,17-10,1.5,Jack Del Rio,Mike Mularkey,2016_03_OAK_TEN
2016,3,Home,TEN,LV,10-17,-1.5,Mike Mularkey,Jack Del Rio,2016_03_OAK_TEN
2016,3,Away,SF,SEA,18-37,-10.5,Chip Kelly,Pete Carroll,2016_03_SF_SEA
2016,3,Home,SEA,SF,37-18,10.5,Pete Carroll,Chip Kelly,2016_03_SF_SEA
2016,3,Away,LA,TB,37-32,-3.5,Jeff Fisher,Dirk Koetter,2016_03_LA_TB
2016,3,Home,TB,LA,32-37,3.5,Dirk Koetter,Jeff Fisher,2016_03_LA_TB
2016,3,Away,PIT,PHI,3-34,3.5,Mike Tomlin,Doug Pederson,2016_03_PIT_PHI
2016,3,Home,PHI,PIT,34-3,-3.5,Doug Pederson,Mike Tomlin,2016_03_PIT_PHI
2016,3,Away,LAC,IND,22-26,-1.5,Mike McCoy,Chuck Pagano,2016_03_SD_IND
2016,3,Home,IND,LAC,26-22,1.5,Chuck Pagano,Mike McCoy,2016_03_SD_IND
2016,3,Away,NYJ,KC,3-24,-3,Todd Bowles,Andy Reid,2016_03_NYJ_KC
2016,3,Home,KC,NYJ,24-3,3,Andy Reid,Todd Bowles,2016_03_NYJ_KC
2016,3,Away,CHI,DAL,17-31,-6.5,John Fox,Jason Garrett,2016_03_CHI_DAL
2016,3,Home,DAL,CHI,31-17,6.5,Jason Garrett,John Fox,2016_03_CHI_DAL
2016,3,Away,ATL,NO,45-32,-2.5,Dan Quinn,Sean Payton,2016_03_ATL_NO
2016,3,Home,NO,ATL,32-45,2.5,Sean Payton,Dan Quinn,2016_03_ATL_NO
2016,4,Away,MIA,CIN,7-22,-7.5,Adam Gase,Marvin Lewis,2016_04_MIA_CIN
2016,4,Home,CIN,MIA,22-7,7.5,Marvin Lewis,Adam Gase,2016_04_MIA_CIN
2016,4,Neutral,IND,JAX,27-30,-1,Chuck Pagano,Gus Bradley,2016_04_IND_JAX
2016,4,Neutral,JAX,IND,30-27,1,Gus Bradley,Chuck Pagano,2016_04_IND_JAX
2016,4,Away,CAR,ATL,33-48,2.5,Ron Rivera,Dan Quinn,2016_04_CAR_ATL
2016,4,Home,ATL,CAR,48-33,-2.5,Dan Quinn,Ron Rivera,2016_04_CAR_ATL
2016,4,Away,LV,BAL,28-27,-3.5,Jack Del Rio,John Harbaugh,2016_04_OAK_BAL
2016,4,Home,BAL,LV,27-28,3.5,John Harbaugh,Jack Del Rio,2016_04_OAK_BAL
2016,4,Away,DET,CHI,14-17,3,Jim Caldwell,John Fox,2016_04_DET_CHI
2016,4,Home,CHI,DET,17-14,-3,John Fox,Jim Caldwell,2016_04_DET_CHI
2016,4,Away,TEN,HOU,20-27,-4,Mike Mularkey,Bill O'Brien,2016_04_TEN_HOU
2016,4,Home,HOU,TEN,27-20,4,Bill O'Brien,Mike Mularkey,2016_04_TEN_HOU
2016,4,Away,BUF,NE,16-0,-3.5,Rex Ryan,Bill Belichick,2016_04_BUF_NE
2016,4,Home,NE,BUF,0-16,3.5,Bill Belichick,Rex Ryan,2016_04_BUF_NE
2016,4,Away,SEA,NYJ,27-17,1,Pete Carroll,Todd Bowles,2016_04_SEA_NYJ
2016,4,Home,NYJ,SEA,17-27,-1,Todd Bowles,Pete Carroll,2016_04_SEA_NYJ
2016,4,Away,CLE,WAS,20-31,-7.5,Hue Jackson,Jay Gruden,2016_04_CLE_WAS
2016,4,Home,WAS,CLE,31-20,7.5,Jay Gruden,Hue Jackson,2016_04_CLE_WAS
2016,4,Away,DEN,TB,27-7,3.5,Gary Kubiak,Dirk Koetter,2016_04_DEN_TB
2016,4,Home,TB,DEN,7-27,-3.5,Dirk Koetter,Gary Kubiak,2016_04_DEN_TB
2016,4,Away,LA,ARI,17-13,-10,Jeff Fisher,Bruce Arians,2016_04_LA_ARI
2016,4,Home,ARI,LA,13-17,10,Bruce Arians,Jeff Fisher,2016_04_LA_ARI
2016,4,Away,NO,LAC,35-34,-4,Sean Payton,Mike McCoy,2016_04_NO_SD
2016,4,Home,LAC,NO,34-35,4,Mike McCoy,Sean Payton,2016_04_NO_SD
2016,4,Away,DAL,SF,24-17,1,Jason Garrett,Chip Kelly,2016_04_DAL_SF
2016,4,Home,SF,DAL,17-24,-1,Chip Kelly,Jason Garrett,2016_04_DAL_SF
2016,4,Away,KC,PIT,14-43,-3,Andy Reid,Mike Tomlin,2016_04_KC_PIT
2016,4,Home,PIT,KC,43-14,3,Mike Tomlin,Andy Reid,2016_04_KC_PIT
2016,4,Away,NYG,MIN,10-24,-3.5,Ben McAdoo,Mike Zimmer,2016_04_NYG_MIN
2016,4,Home,MIN,NYG,24-10,3.5,Mike Zimmer,Ben McAdoo,2016_04_NYG_MIN
2016,5,Away,ARI,SF,33-21,3.5,Bruce Arians,Chip Kelly,2016_05_ARI_SF
2016,5,Home,SF,ARI,21-33,-3.5,Chip Kelly,Bruce Arians,2016_05_ARI_SF
2016,5,Away,WAS,BAL,16-10,-4,Jay Gruden,John Harbaugh,2016_05_WAS_BAL
2016,5,Home,BAL,WAS,10-16,4,John Harbaugh,Jay Gruden,2016_05_WAS_BAL
2016,5,Away,NE,CLE,33-13,10,Bill Belichick,Hue Jackson,2016_05_NE_CLE
2016,5,Home,CLE,NE,13-33,-10,Hue Jackson,Bill Belichick,2016_05_NE_CLE
2016,5,Away,PHI,DET,23-24,3.5,Doug Pederson,Jim Caldwell,2016_05_PHI_DET
2016,5,Home,DET,PHI,24-23,-3.5,Jim Caldwell,Doug Pederson,2016_05_PHI_DET
2016,5,Away,CHI,IND,23-29,-4,John Fox,Chuck Pagano,2016_05_CHI_IND
2016,5,Home,IND,CHI,29-23,4,Chuck Pagano,John Fox,2016_05_CHI_IND
2016,5,Away,TEN,MIA,30-17,-2.5,Mike Mularkey,Adam Gase,2016_05_TEN_MIA
2016,5,Home,MIA,TEN,17-30,2.5,Adam Gase,Mike Mularkey,2016_05_TEN_MIA
2016,5,Away,HOU,MIN,13-31,-6,Bill O'Brien,Mike Zimmer,2016_05_HOU_MIN
2016,5,Home,MIN,HOU,31-13,6,Mike Zimmer,Bill O'Brien,2016_05_HOU_MIN
2016,5,Away,NYJ,PIT,13-31,-10,Todd Bowles,Mike Tomlin,2016_05_NYJ_PIT
2016,5,Home,PIT,NYJ,31-13,10,Mike Tomlin,Todd Bowles,2016_05_NYJ_PIT
2016,5,Away,ATL,DEN,23-16,-3.5,Dan Quinn,Gary Kubiak,2016_05_ATL_DEN
2016,5,Home,DEN,ATL,16-23,3.5,Gary Kubiak,Dan Quinn,2016_05_ATL_DEN
2016,5,Away,CIN,DAL,14-28,2.5,Marvin Lewis,Jason Garrett,2016_05_CIN_DAL
2016,5,Home,DAL,CIN,28-14,-2.5,Jason Garrett,Marvin Lewis,2016_05_CIN_DAL
2016,5,Away,BUF,LA,30-19,2.5,Rex Ryan,Jeff Fisher,2016_05_BUF_LA
2016,5,Home,LA,BUF,19-30,-2.5,Jeff Fisher,Rex Ryan,2016_05_BUF_LA
2016,5,Away,LAC,LV,31-34,-3.5,Mike McCoy,Jack Del Rio,2016_05_SD_OAK
2016,5,Home,LV,LAC,34-31,3.5,Jack Del Rio,Mike McCoy,2016_05_SD_OAK
2016,5,Away,NYG,GB,16-23,-7,Ben McAdoo,Mike McCarthy,2016_05_NYG_GB
2016,5,Home,GB,NYG,23-16,7,Mike McCarthy,Ben McAdoo,2016_05_NYG_GB
2016,5,Away,TB,CAR,17-14,-6,Dirk Koetter,Ron Rivera,2016_05_TB_CAR
2016,5,Home,CAR,TB,14-17,6,Ron Rivera,Dirk Koetter,2016_05_TB_CAR
2016,6,Away,DEN,LAC,13-21,3,Gary Kubiak,Mike McCoy,2016_06_DEN_SD
2016,6,Home,LAC,DEN,21-13,-3,Mike McCoy,Gary Kubiak,2016_06_DEN_SD
2016,6,Away,SF,BUF,16-45,-7.5,Chip Kelly,Rex Ryan,2016_06_SF_BUF
2016,6,Home,BUF,SF,45-16,7.5,Rex Ryan,Chip Kelly,2016_06_SF_BUF
2016,6,Away,JAX,CHI,17-16,-2.5,Gus Bradley,John Fox,2016_06_JAX_CHI
2016,6,Home,CHI,JAX,16-17,2.5,John Fox,Gus Bradley,2016_06_JAX_CHI
2016,6,Away,LA,DET,28-31,-2.5,Jeff Fisher,Jim Caldwell,2016_06_LA_DET
2016,6,Home,DET,LA,31-28,2.5,Jim Caldwell,Jeff Fisher,2016_06_LA_DET
2016,6,Away,PIT,MIA,15-30,7.5,Mike Tomlin,Adam Gase,2016_06_PIT_MIA
2016,6,Home,MIA,PIT,30-15,-7.5,Adam Gase,Mike Tomlin,2016_06_PIT_MIA
2016,6,Away,CIN,NE,17-35,-7.5,Marvin Lewis,Bill Belichick,2016_06_CIN_NE
2016,6,Home,NE,CIN,35-17,7.5,Bill Belichick,Marvin Lewis,2016_06_CIN_NE
2016,6,Away,CAR,NO,38-41,2.5,Ron Rivera,Sean Payton,2016_06_CAR_NO
2016,6,Home,NO,CAR,41-38,-2.5,Sean Payton,Ron Rivera,2016_06_CAR_NO
2016,6,Away,BAL,NYG,23-27,-3.5,John Harbaugh,Ben McAdoo,2016_06_BAL_NYG
2016,6,Home,NYG,BAL,27-23,3.5,Ben McAdoo,John Harbaugh,2016_06_BAL_NYG
2016,6,Away,CLE,TEN,26-28,-7.5,Hue Jackson,Mike Mularkey,2016_06_CLE_TEN
2016,6,Home,TEN,CLE,28-26,7.5,Mike Mularkey,Hue Jackson,2016_06_CLE_TEN
2016,6,Away,PHI,WAS,20-27,3,Doug Pederson,Jay Gruden,2016_06_PHI_WAS
2016,6,Home,WAS,PHI,27-20,-3,Jay Gruden,Doug Pederson,2016_06_PHI_WAS
2016,6,Away,KC,LV,26-10,1,Andy Reid,Jack Del Rio,2016_06_KC_OAK
2016,6,Home,LV,KC,10-26,-1,Jack Del Rio,Andy Reid,2016_06_KC_OAK
2016,6,Away,DAL,GB,30-16,-5,Jason Garrett,Mike McCarthy,2016_06_DAL_GB
2016,6,Home,GB,DAL,16-30,5,Mike McCarthy,Jason Garrett,2016_06_DAL_GB
2016,6,Away,ATL,SEA,24-26,-7,Dan Quinn,Pete Carroll,2016_06_ATL_SEA
2016,6,Home,SEA,ATL,26-24,7,Pete Carroll,Dan Quinn,2016_06_ATL_SEA
2016,6,Away,IND,HOU,23-26,-3,Chuck Pagano,Bill O'Brien,2016_06_IND_HOU
2016,6,Home,HOU,IND,26-23,3,Bill O'Brien,Chuck Pagano,2016_06_IND_HOU
2016,6,Away,NYJ,ARI,3-28,-7.5,Todd Bowles,Bruce Arians,2016_06_NYJ_ARI
2016,6,Home,ARI,NYJ,28-3,7.5,Bruce Arians,Todd Bowles,2016_06_NYJ_ARI
2016,7,Away,CHI,GB,10-26,-7.5,John Fox,Mike McCarthy,2016_07_CHI_GB
2016,7,Home,GB,CHI,26-10,7.5,Mike McCarthy,John Fox,2016_07_CHI_GB
2016,7,Neutral,NYG,LA,17-10,3,Ben McAdoo,Jeff Fisher,2016_07_NYG_LA
2016,7,Neutral,LA,NYG,10-17,-3,Jeff Fisher,Ben McAdoo,2016_07_NYG_LA
2016,7,Away,CLE,CIN,17-31,-11.5,Hue Jackson,Marvin Lewis,2016_07_CLE_CIN
2016,7,Home,CIN,CLE,31-17,11.5,Marvin Lewis,Hue Jackson,2016_07_CLE_CIN
2016,7,Away,WAS,DET,17-20,1,Jay Gruden,Jim Caldwell,2016_07_WAS_DET
2016,7,Home,DET,WAS,20-17,-1,Jim Caldwell,Jay Gruden,2016_07_WAS_DET
2016,7,Away,LV,JAX,33-16,-1.5,Jack Del Rio,Gus Bradley,2016_07_OAK_JAX
2016,7,Home,JAX,LV,16-33,1.5,Gus Bradley,Jack Del Rio,2016_07_OAK_JAX
2016,7,Away,NO,KC,21-27,-6,Sean Payton,Andy Reid,2016_07_NO_KC
2016,7,Home,KC,NO,27-21,6,Andy Reid,Sean Payton,2016_07_NO_KC
2016,7,Away,BUF,MIA,25-28,2.5,Rex Ryan,Adam Gase,2016_07_BUF_MIA
2016,7,Home,MIA,BUF,28-25,-2.5,Adam Gase,Rex Ryan,2016_07_BUF_MIA
2016,7,Away,BAL,NYJ,16-24,-2,John Harbaugh,Todd Bowles,2016_07_BAL_NYJ
2016,7,Home,NYJ,BAL,24-16,2,Todd Bowles,John Harbaugh,2016_07_BAL_NYJ
2016,7,Away,MIN,PHI,10-21,2.5,Mike Zimmer,Doug Pederson,2016_07_MIN_PHI
2016,7,Home,PHI,MIN,21-10,-2.5,Doug Pederson,Mike Zimmer,2016_07_MIN_PHI
2016,7,Away,IND,TEN,34-26,-4,Chuck Pagano,Mike Mularkey,2016_07_IND_TEN
2016,7,Home,TEN,IND,26-34,4,Mike Mularkey,Chuck Pagano,2016_07_IND_TEN
2016,7,Away,LAC,ATL,33-30,-4.5,Mike McCoy,Dan Quinn,2016_07_SD_ATL
2016,7,Home,ATL,LAC,30-33,4.5,Dan Quinn,Mike McCoy,2016_07_SD_ATL
2016,7,Away,TB,SF,34-17,-1,Dirk Koetter,Chip Kelly,2016_07_TB_SF
2016,7,Home,SF,TB,17-34,1,Chip Kelly,Dirk Koetter,2016_07_TB_SF
2016,7,Away,NE,PIT,27-16,7.5,Bill Belichick,Mike Tomlin,2016_07_NE_PIT
2016,7,Home,PIT,NE,16-27,-7.5,Mike Tomlin,Bill Belichick,2016_07_NE_PIT
2016,7,Away,SEA,ARI,6-6,-2.5,Pete Carroll,Bruce Arians,2016_07_SEA_ARI
2016,7,Home,ARI,SEA,6-6,2.5,Bruce Arians,Pete Carroll,2016_07_SEA_ARI
2016,7,Away,HOU,DEN,9-27,-8.5,Bill O'Brien,Gary Kubiak,2016_07_HOU_DEN
2016,7,Home,DEN,HOU,27-9,8.5,Gary Kubiak,Bill O'Brien,2016_07_HOU_DEN
2016,8,Away,JAX,TEN,22-36,-3,Gus Bradley,Mike Mularkey,2016_08_JAX_TEN
2016,8,Home,TEN,JAX,36-22,3,Mike Mularkey,Gus Bradley,2016_08_JAX_TEN
2016,8,Neutral,WAS,CIN,27-27,-3,Jay Gruden,Marvin Lewis,2016_08_WAS_CIN
2016,8,Neutral,CIN,WAS,27-27,3,Marvin Lewis,Jay Gruden,2016_08_WAS_CIN
2016,8,Away,NE,BUF,41-25,5.5,Bill Belichick,Rex Ryan,2016_08_NE_BUF
2016,8,Home,BUF,NE,25-41,-5.5,Rex Ryan,Bill Belichick,2016_08_NE_BUF
2016,8,Away,NYJ,CLE,31-28,2.5,Todd Bowles,Hue Jackson,2016_08_NYJ_CLE
2016,8,Home,CLE,NYJ,28-31,-2.5,Hue Jackson,Todd Bowles,2016_08_NYJ_CLE
2016,8,Away,DET,HOU,13-20,-1,Jim Caldwell,Bill O'Brien,2016_08_DET_HOU
2016,8,Home,HOU,DET,20-13,1,Bill O'Brien,Jim Caldwell,2016_08_DET_HOU
2016,8,Away,KC,IND,30-14,3,Andy Reid,Chuck Pagano,2016_08_KC_IND
2016,8,Home,IND,KC,14-30,-3,Chuck Pagano,Andy Reid,2016_08_KC_IND
2016,8,Away,SEA,NO,20-25,1,Pete Carroll,Sean Payton,2016_08_SEA_NO
2016,8,Home,NO,SEA,25-20,-1,Sean Payton,Pete Carroll,2016_08_SEA_NO
2016,8,Away,LV,TB,30-24,-1,Jack Del Rio,Dirk Koetter,2016_08_OAK_TB
2016,8,Home,TB,LV,24-30,1,Dirk Koetter,Jack Del Rio,2016_08_OAK_TB
2016,8,Away,ARI,CAR,20-30,-2.5,Bruce Arians,Ron Rivera,2016_08_ARI_CAR
2016,8,Home,CAR,ARI,30-20,2.5,Ron Rivera,Bruce Arians,2016_08_ARI_CAR
2016,8,Away,LAC,DEN,19-27,-3.5,Mike McCoy,Gary Kubiak,2016_08_SD_DEN
2016,8,Home,DEN,LAC,27-19,3.5,Gary Kubiak,Mike McCoy,2016_08_SD_DEN
2016,8,Away,GB,ATL,32-33,-3,Mike McCarthy,Dan Quinn,2016_08_GB_ATL
2016,8,Home,ATL,GB,33-32,3,Dan Quinn,Mike McCarthy,2016_08_GB_ATL
2016,8,Away,PHI,DAL,23-29,-5,Doug Pederson,Jason Garrett,2016_08_PHI_DAL
2016,8,Home,DAL,PHI,29-23,5,Jason Garrett,Doug Pederson,2016_08_PHI_DAL
2016,8,Away,MIN,CHI,10-20,5.5,Mike Zimmer,John Fox,2016_08_MIN_CHI
2016,8,Home,CHI,MIN,20-10,-5.5,John Fox,Mike Zimmer,2016_08_MIN_CHI
2016,9,Away,ATL,TB,43-28,4.5,Dan Quinn,Dirk Koetter,2016_09_ATL_TB
2016,9,Home,TB,ATL,28-43,-4.5,Dirk Koetter,Dan Quinn,2016_09_ATL_TB
2016,9,Away,PIT,BAL,14-21,3.5,Mike Tomlin,John Harbaugh,2016_09_PIT_BAL
2016,9,Home,BAL,PIT,21-14,-3.5,John Harbaugh,Mike Tomlin,2016_09_PIT_BAL
2016,9,Away,DAL,CLE,35-10,7,Jason Garrett,Hue Jackson,2016_09_DAL_CLE
2016,9,Home,CLE,DAL,10-35,-7,Hue Jackson,Jason Garrett,2016_09_DAL_CLE
2016,9,Away,JAX,KC,14-19,-7,Gus Bradley,Andy Reid,2016_09_JAX_KC
2016,9,Home,KC,JAX,19-14,7,Andy Reid,Gus Bradley,2016_09_JAX_KC
2016,9,Away,NYJ,MIA,23-27,-3.5,Todd Bowles,Adam Gase,2016_09_NYJ_MIA
2016,9,Home,MIA,NYJ,27-23,3.5,Adam Gase,Todd Bowles,2016_09_NYJ_MIA
2016,9,Away,DET,MIN,22-16,-4,Jim Caldwell,Mike Zimmer,2016_09_DET_MIN
2016,9,Home,MIN,DET,16-22,4,Mike Zimmer,Jim Caldwell,2016_09_DET_MIN
2016,9,Away,PHI,NYG,23-28,-3,Doug Pederson,Ben McAdoo,2016_09_PHI_NYG
2016,9,Home,NYG,PHI,28-23,3,Ben McAdoo,Doug Pederson,2016_09_PHI_NYG
2016,9,Away,CAR,LA,13-10,3,Ron Rivera,Jeff Fisher,2016_09_CAR_LA
2016,9,Home,LA,CAR,10-13,-3,Jeff Fisher,Ron Rivera,2016_09_CAR_LA
2016,9,Away,NO,SF,41-23,5,Sean Payton,Chip Kelly,2016_09_NO_SF
2016,9,Home,SF,NO,23-41,-5,Chip Kelly,Sean Payton,2016_09_NO_SF
2016,9,Away,IND,GB,31-26,-7.5,Chuck Pagano,Mike McCarthy,2016_09_IND_GB
2016,9,Home,GB,IND,26-31,7.5,Mike McCarthy,Chuck Pagano,2016_09_IND_GB
2016,9,Away,TEN,LAC,35-43,-3.5,Mike Mularkey,Mike McCoy,2016_09_TEN_SD
2016,9,Home,LAC,TEN,43-35,3.5,Mike McCoy,Mike Mularkey,2016_09_TEN_SD
2016,9,Away,DEN,LV,20-30,-1,Gary Kubiak,Jack Del Rio,2016_09_DEN_OAK
2016,9,Home,LV,DEN,30-20,1,Jack Del Rio,Gary Kubiak,2016_09_DEN_OAK
2016,9,Away,BUF,SEA,25-31,-5.5,Rex Ryan,Pete Carroll,2016_09_BUF_SEA
2016,9,Home,SEA,BUF,31-25,5.5,Pete Carroll,Rex Ryan,2016_09_BUF_SEA
2016,10,Away,CLE,BAL,7-28,-7.5,Hue Jackson,John Harbaugh,2016_10_CLE_BAL
2016,10,Home,BAL,CLE,28-7,7.5,John Harbaugh,Hue Jackson,2016_10_CLE_BAL
2016,10,Away,KC,CAR,20-17,-3,Andy Reid,Ron Rivera,2016_10_KC_CAR
2016,10,Home,CAR,KC,17-20,3,Ron Rivera,Andy Reid,2016_10_KC_CAR
2016,10,Away,HOU,JAX,24-21,-3,Bill O'Brien,Gus Bradley,2016_10_HOU_JAX
2016,10,Home,JAX,HOU,21-24,3,Gus Bradley,Bill O'Brien,2016_10_HOU_JAX
2016,10,Away,DEN,NO,25-23,-3,Gary Kubiak,Sean Payton,2016_10_DEN_NO
2016,10,Home,NO,DEN,23-25,3,Sean Payton,Gary Kubiak,2016_10_DEN_NO
2016,10,Away,LA,NYJ,9-6,1,Jeff Fisher,Todd Bowles,2016_10_LA_NYJ
2016,10,Home,NYJ,LA,6-9,-1,Todd Bowles,Jeff Fisher,2016_10_LA_NYJ
